codigo_municipio,municipio,estado,regiao,ano,IN049
354325,Ribeirão Grande,SP,Sudeste     ,2015,18
354320,Ribeirão do Sul,SP,Sudeste     ,2015,25
354323,Ribeirão dos Índios,SP,Sudeste     ,2015,13
354310,Ribeirão Corrente,SP,Sudeste     ,2015,19
354300,Ribeirão Branco,SP,Sudeste     ,2015,44
354280,Ribeira,SP,Sudeste     ,2015,21
354270,Restinga,SP,Sudeste     ,2015,23
354260,Registro,SP,Sudeste     ,2015,34
354240,Regente Feijó,SP,Sudeste     ,2015,13
354230,Redenção da Serra,SP,Sudeste     ,2015,33
354200,Quintana,SP,Sudeste     ,2015,12
354190,Queluz,SP,Sudeste     ,2015,25
354180,Queiroz,SP,Sudeste     ,2015,7
354170,Quatá,SP,Sudeste     ,2015,24
354165,Quadra,SP,Sudeste     ,2015,22
354140,Presidente Prudente,SP,Sudeste     ,2015,27
354130,Presidente Epitácio,SP,Sudeste     ,2015,15
354120,Presidente Bernardes,SP,Sudeste     ,2015,11
354110,Presidente Alves,SP,Sudeste     ,2015,19
354105,Pratânia,SP,Sudeste     ,2015,26
354100,Praia Grande,SP,Sudeste     ,2015,27
354085,Pracinha,SP,Sudeste     ,2015,15
354050,Porangaba,SP,Sudeste     ,2015,34
354040,Populina,SP,Sudeste     ,2015,10
354030,Pontes Gestal,SP,Sudeste     ,2015,10
354025,Pontalinda,SP,Sudeste     ,2015,15
354010,Pongaí,SP,Sudeste     ,2015,14
353990,Poloni,SP,Sudeste     ,2015,14
353980,Poá,SP,Sudeste     ,2015,4
353970,Platina,SP,Sudeste     ,2015,22
353960,Planalto,SP,Sudeste     ,2015,7
353940,Piratininga,SP,Sudeste     ,2015,19
353920,Pirapozinho,SP,Sudeste     ,2015,18
353910,Pirapora do Bom Jesus,SP,Sudeste     ,2015,59
353880,Piraju,SP,Sudeste     ,2015,37
353860,Piracaia,SP,Sudeste     ,2015,30
353830,Piquerobi,SP,Sudeste     ,2015,3
353820,Pinhalzinho,SP,Sudeste     ,2015,28
353800,Pindamonhangaba,SP,Sudeste     ,2015,34
353790,Pilar do Sul,SP,Sudeste     ,2015,34
353780,Piedade,SP,Sudeste     ,2015,40
353770,Piacatu,SP,Sudeste     ,2015,23
353760,Peruíbe,SP,Sudeste     ,2015,33
353720,Pedro de Toledo,SP,Sudeste     ,2015,23
353715,Pedrinhas Paulista,SP,Sudeste     ,2015,14
353700,Pedregulho,SP,Sudeste     ,2015,26
353690,Pedranópolis,SP,Sudeste     ,2015,17
353680,Pedra Bela,SP,Sudeste     ,2015,12
353670,Pederneiras,SP,Sudeste     ,2015,42
353660,Paulo de Faria,SP,Sudeste     ,2015,18
353657,Paulistânia,SP,Sudeste     ,2015,13
353650,Paulínia,SP,Sudeste     ,2015,29
353620,Pariquera-Açu,SP,Sudeste     ,2015,23
353610,Pardinho,SP,Sudeste     ,2015,36
353600,Parapuã,SP,Sudeste     ,2015,8
353590,Paranapuã,SP,Sudeste     ,2015,14
353580,Paranapanema,SP,Sudeste     ,2015,18
353550,Paraguaçu Paulista,SP,Sudeste     ,2015,17
353520,Palmeira D Oeste,SP,Sudeste     ,2015,15
353510,Palmares Paulista,SP,Sudeste     ,2015,18
353475,Ouroeste,SP,Sudeste     ,2015,14
353460,Osvaldo Cruz,SP,Sudeste     ,2015,22
353450,Oscar Bressane,SP,Sudeste     ,2015,19
353440,Osasco,SP,Sudeste     ,2015,35
353420,Orindiúva,SP,Sudeste     ,2015,17
353410,Oriente,SP,Sudeste     ,2015,29
353400,Onda Verde,SP,Sudeste     ,2015,17
353380,Óleo,SP,Sudeste     ,2015,32
353350,Novo Horizonte,SP,Sudeste     ,2015,14
353330,Nova Luzitânia,SP,Sudeste     ,2015,9
353310,Nova Guataporanga,SP,Sudeste     ,2015,24
353300,Nova Granada,SP,Sudeste     ,2015,18
353284,Nova Canaã Paulista,SP,Sudeste     ,2015,10
353282,Nova Campina,SP,Sudeste     ,2015,42
353270,Nipoã,SP,Sudeste     ,2015,12
353260,Nhandeara,SP,Sudeste     ,2015,16
353240,Nazaré Paulista,SP,Sudeste     ,2015,26
353220,Narandiba,SP,Sudeste     ,2015,11
353200,Morungaba,SP,Sudeste     ,2015,31
353180,Monte Mor,SP,Sudeste     ,2015,29
353170,Monteiro Lobato,SP,Sudeste     ,2015,23
353140,Monte Aprazível,SP,Sudeste     ,2015,17
353130,Monte Alto,SP,Sudeste     ,2015,20
353110,Mongaguá,SP,Sudeste     ,2015,32
353100,Monções,SP,Sudeste     ,2015,16
353090,Mombuca,SP,Sudeste     ,2015,19
353050,Mococa,SP,Sudeste     ,2015,26
353020,Mirante do Paranapanema,SP,Sudeste     ,2015,17
353000,Mira Estrela,SP,Sudeste     ,2015,12
352990,Miracatu,SP,Sudeste     ,2015,37
352970,Miguelópolis,SP,Sudeste     ,2015,30
352965,Mesópolis,SP,Sudeste     ,2015,17
352960,Meridiano,SP,Sudeste     ,2015,18
352910,Marinópolis,SP,Sudeste     ,2015,11
352890,Mariápolis,SP,Sudeste     ,2015,4
352880,Maracaí,SP,Sudeste     ,2015,22
352870,Marabá Paulista,SP,Sudeste     ,2015,14
352850,Mairiporã,SP,Sudeste     ,2015,39
352830,Magda,SP,Sudeste     ,2015,21
352820,Macedônia,SP,Sudeste     ,2015,10
352790,Lutécia,SP,Sudeste     ,2015,19
352780,Lupércio,SP,Sudeste     ,2015,26
352770,Luiziânia,SP,Sudeste     ,2015,8
352750,Lucianópolis,SP,Sudeste     ,2015,23
352740,Lucélia,SP,Sudeste     ,2015,27
352725,Lourdes,SP,Sudeste     ,2015,13
352720,Lorena,SP,Sudeste     ,2015,39
352710,Lins,SP,Sudeste     ,2015,15
352660,Lavrinhas,SP,Sudeste     ,2015,27
352640,Laranjal Paulista,SP,Sudeste     ,2015,38
352630,Lagoinha,SP,Sudeste     ,2015,25
352620,Juquitiba,SP,Sudeste     ,2015,29
352610,Juquiá,SP,Sudeste     ,2015,31
352550,Joanópolis,SP,Sudeste     ,2015,19
352540,Jeriquara,SP,Sudeste     ,2015,24
352520,Jarinu,SP,Sudeste     ,2015,39
352500,Jandira,SP,Sudeste     ,2015,50
352490,Jambeiro,SP,Sudeste     ,2015,23
352480,Jales,SP,Sudeste     ,2015,17
352460,Jacupiranga,SP,Sudeste     ,2015,27
352420,Jaborandi,SP,Sudeste     ,2015,16
352400,Itupeva,SP,Sudeste     ,2015,24
352380,Itobi,SP,Sudeste     ,2015,12
352370,Itirapuã,SP,Sudeste     ,2015,21
352350,Itatinga,SP,Sudeste     ,2015,33
352340,Itatiba,SP,Sudeste     ,2015,36
352330,Itariri,SP,Sudeste     ,2015,25
352320,Itararé,SP,Sudeste     ,2015,30
352310,Itaquaquecetuba,SP,Sudeste     ,2015,43
352280,Itaporanga,SP,Sudeste     ,2015,15
352265,Itapirapuã Paulista,SP,Sudeste     ,2015,35
352250,Itapevi,SP,Sudeste     ,2015,52
352240,Itapeva,SP,Sudeste     ,2015,46
352230,Itapetininga,SP,Sudeste     ,2015,41
352220,Itapecerica da Serra,SP,Sudeste     ,2015,44
352215,Itaóca,SP,Sudeste     ,2015,18
352210,Itanhaém,SP,Sudeste     ,2015,39
352180,Itaí,SP,Sudeste     ,2015,23
352170,Itaberá,SP,Sudeste     ,2015,25
352150,Irapuã,SP,Sudeste     ,2015,14
352120,Iporanga,SP,Sudeste     ,2015,29
352080,Inúbia Paulista,SP,Sudeste     ,2015,21
352070,Indiaporã,SP,Sudeste     ,2015,17
352042,Ilha Comprida,SP,Sudeste     ,2015,22
352040,Ilhabela,SP,Sudeste     ,2015,28
352030,Iguape,SP,Sudeste     ,2015,25
352020,Igaratá,SP,Sudeste     ,2015,20
352010,Igarapava,SP,Sudeste     ,2015,26
351980,Icém,SP,Sudeste     ,2015,22
351970,Ibiúna,SP,Sudeste     ,2015,46
351940,Ibirá,SP,Sudeste     ,2015,15
351925,Iaras,SP,Sudeste     ,2015,23
351920,Iacri,SP,Sudeste     ,2015,18
351907,Hortolândia,SP,Sudeste     ,2015,27
351890,Guzolândia,SP,Sudeste     ,2015,16
351870,Guarujá,SP,Sudeste     ,2015,51
351860,Guariba,SP,Sudeste     ,2015,25
351850,Guareí,SP,Sudeste     ,2015,28
351830,Guararema,SP,Sudeste     ,2015,38
351800,Guarani D Oeste,SP,Sudeste     ,2015,20
351760,Guapiara,SP,Sudeste     ,2015,47
351710,Glicério,SP,Sudeste     ,2015,14
351690,General Salgado,SP,Sudeste     ,2015,12
351680,Gastão Vidigal,SP,Sudeste     ,2015,14
351660,Gália,SP,Sudeste     ,2015,40
351650,Gabriel Monteiro,SP,Sudeste     ,2015,9
351640,Franco da Rocha,SP,Sudeste     ,2015,20
351630,Francisco Morato,SP,Sudeste     ,2015,35
351620,Franca,SP,Sudeste     ,2015,26
351610,Florínia,SP,Sudeste     ,2015,18
351600,Flórida Paulista,SP,Sudeste     ,2015,18
351590,Floreal,SP,Sudeste     ,2015,13
351580,Flora Rica,SP,Sudeste     ,2015,27
351570,Ferraz de Vasconcelos,SP,Sudeste     ,2015,14
351565,Fernão,SP,Sudeste     ,2015,9
351560,Fernando Prestes,SP,Sudeste     ,2015,15
351550,Fernandópolis,SP,Sudeste     ,2015,17
351540,Fartura,SP,Sudeste     ,2015,15
351535,Euclides da Cunha Paulista,SP,Sudeste     ,2015,20
351530,Estrela do Norte,SP,Sudeste     ,2015,12
351520,Estrela D Oeste,SP,Sudeste     ,2015,15
351519,Espírito Santo do Turvo,SP,Sudeste     ,2015,53
351518,Espírito Santo do Pinhal,SP,Sudeste     ,2015,17
351512,Emilianópolis,SP,Sudeste     ,2015,14
351510,Embu-Guaçu,SP,Sudeste     ,2015,60
351500,Embú das Artes,SP,Sudeste     ,2015,40
351490,Elias Fausto,SP,Sudeste     ,2015,22
351480,Eldorado,SP,Sudeste     ,2015,29
351470,Echaporã,SP,Sudeste     ,2015,24
351450,Duartina,SP,Sudeste     ,2015,24
351430,Dourado,SP,Sudeste     ,2015,30
351420,Dolcinópolis,SP,Sudeste     ,2015,20
351390,Divinolândia,SP,Sudeste     ,2015,19
351385,Dirce Reis,SP,Sudeste     ,2015,10
351380,Diadema,SP,Sudeste     ,2015,43
351350,Cubatão,SP,Sudeste     ,2015,37
351330,Cruzália,SP,Sudeste     ,2015,21
351300,Cotia,SP,Sudeste     ,2015,38
351260,Coronel Macedo,SP,Sudeste     ,2015,29
351250,Coroados,SP,Sudeste     ,2015,19
351230,Conchas,SP,Sudeste     ,2015,39
351210,Colômbia,SP,Sudeste     ,2015,28
351170,Charqueada,SP,Sudeste     ,2015,41
351160,Cesário Lange,SP,Sudeste     ,2015,23
351120,Catiguá,SP,Sudeste     ,2015,16
351090,Cássia dos Coqueiros,SP,Sudeste     ,2015,23
351070,Cardoso,SP,Sudeste     ,2015,7
351060,Carapicuíba,SP,Sudeste     ,2015,19
351050,Caraguatatuba,SP,Sudeste     ,2015,31
351030,Capela do Alto,SP,Sudeste     ,2015,43
351020,Capão Bonito,SP,Sudeste     ,2015,29
351010,Cândido Rodrigues,SP,Sudeste     ,2015,12
350995,Canas,SP,Sudeste     ,2015,24
350990,Cananéia,SP,Sudeste     ,2015,14
350970,Campos do Jordão,SP,Sudeste     ,2015,32
350960,Campo Limpo Paulista,SP,Sudeste     ,2015,39
350945,Campina do Monte Alegre,SP,Sudeste     ,2015,34
350940,Cajuru,SP,Sudeste     ,2015,21
350925,Cajati,SP,Sudeste     ,2015,28
350920,Cajamar,SP,Sudeste     ,2015,35
350900,Caieiras,SP,Sudeste     ,2015,27
350890,Caiabu,SP,Sudeste     ,2015,14
350860,Cachoeira Paulista,SP,Sudeste     ,2015,31
350850,Caçapava,SP,Sudeste     ,2015,36
350840,Cabreúva,SP,Sudeste     ,2015,31
350820,Buritizal,SP,Sudeste     ,2015,18
350800,Buri,SP,Sudeste     ,2015,26
350775,Brejo Alegre,SP,Sudeste     ,2015,15
350760,Bragança Paulista,SP,Sudeste     ,2015,27
350750,Botucatu,SP,Sudeste     ,2015,35
350720,Borá,SP,Sudeste     ,2015,22
350715,Bom Sucesso de Itararé,SP,Sudeste     ,2015,44
350700,Boituva,SP,Sudeste     ,2015,22
350690,Bofete,SP,Sudeste     ,2015,21
350680,Bocaina,SP,Sudeste     ,2015,28
350660,Biritiba-Mirim,SP,Sudeste     ,2015,30
350635,Bertioga,SP,Sudeste     ,2015,34
350630,Bernardino de Campos,SP,Sudeste     ,2015,20
350620,Bento de Abreu,SP,Sudeste     ,2015,14
350580,Bastos,SP,Sudeste     ,2015,10
350570,Barueri,SP,Sudeste     ,2015,39
350540,Barra do Turvo,SP,Sudeste     ,2015,28
350535,Barra do Chapéu,SP,Sudeste     ,2015,38
350500,Barão de Antonina,SP,Sudeste     ,2015,32
350490,Bananal,SP,Sudeste     ,2015,20
350470,Balbinos,SP,Sudeste     ,2015,10
350450,Avaré,SP,Sudeste     ,2015,30
350430,Avaí,SP,Sudeste     ,2015,13
350420,Auriflama,SP,Sudeste     ,2015,16
350400,Assis,SP,Sudeste     ,2015,25
350395,Aspásia,SP,Sudeste     ,2015,15
350390,Arujá,SP,Sudeste     ,2015,20
350360,Areiópolis,SP,Sudeste     ,2015,18
350340,Arealva,SP,Sudeste     ,2015,27
350335,Arco-Íris,SP,Sudeste     ,2015,8
350315,Arapeí,SP,Sudeste     ,2015,15
350310,Arandu,SP,Sudeste     ,2015,37
350275,Araçariguama,SP,Sudeste     ,2015,35
350270,Apiaí,SP,Sudeste     ,2015,35
350260,Aparecida D Oeste,SP,Sudeste     ,2015,15
350240,Anhumas,SP,Sudeste     ,2015,9
350230,Anhembi,SP,Sudeste     ,2015,35
350220,Angatuba,SP,Sudeste     ,2015,37
350150,Alvinlândia,SP,Sudeste     ,2015,31
350140,Álvaro de Carvalho,SP,Sudeste     ,2015,23
350130,Álvares Machado,SP,Sudeste     ,2015,17
350115,Alumínio,SP,Sudeste     ,2015,38
350110,Alto Alegre,SP,Sudeste     ,2015,17
350090,Altair,SP,Sudeste     ,2015,20
350080,Alfredo Marcondes,SP,Sudeste     ,2015,20
350075,Alambari,SP,Sudeste     ,2015,29
350070,Agudos,SP,Sudeste     ,2015,27
350060,Águas de São Pedro,SP,Sudeste     ,2015,30
350055,Águas de Santa Bárbara,SP,Sudeste     ,2015,51
350040,Águas da Prata,SP,Sudeste     ,2015,27
350020,Adolfo,SP,Sudeste     ,2015,7
350010,Adamantina,SP,Sudeste     ,2015,23
355040,São Pedro,SP,Sudeste     ,2015,60
355050,São Pedro do Turvo,SP,Sudeste     ,2015,5
355080,São Sebastião da Grama,SP,Sudeste     ,2015,46
355090,São Simão,SP,Sudeste     ,2015,0
355150,Serrana,SP,Sudeste     ,2015,41
355170,Sertãozinho,SP,Sudeste     ,2015,35
355190,Severínia,SP,Sudeste     ,2015,0
355220,Sorocaba,SP,Sudeste     ,2015,41
355240,Sumaré,SP,Sudeste     ,2015,75
355255,Suzanápolis,SP,Sudeste     ,2015,16
355260,Tabapuã,SP,Sudeste     ,2015,6
355310,Taiaçu,SP,Sudeste     ,2015,0
355320,Taiúva,SP,Sudeste     ,2015,0
355330,Tambaú,SP,Sudeste     ,2015,3
355340,Tanabi,SP,Sudeste     ,2015,21
355370,Taquaritinga,SP,Sudeste     ,2015,55
355450,Tietê,SP,Sudeste     ,2015,40
355475,Trabiju,SP,Sudeste     ,2015,28
355510,Tupi Paulista,SP,Sudeste     ,2015,9
355560,Uchoa,SP,Sudeste     ,2015,9
355600,Urupês,SP,Sudeste     ,2015,7
355620,Valinhos,SP,Sudeste     ,2015,37
355630,Valparaíso,SP,Sudeste     ,2015,34
355640,Vargem Grande do Sul,SP,Sudeste     ,2015,31
355660,Vera Cruz,SP,Sudeste     ,2015,39
355670,Vinhedo,SP,Sudeste     ,2015,30
355680,Viradouro,SP,Sudeste     ,2015,40
355700,Votorantim,SP,Sudeste     ,2015,34
355720,Chavantes,SP,Sudeste     ,2015,0
355730,Estiva Gerbi,SP,Sudeste     ,2015,38
410010,Abatiá,PR,Sul         ,2015,34
410080,Alvorada do Sul,PR,Sul         ,2015,40
410110,Andirá,PR,Sul         ,2015,47
410115,Ângulo,PR,Sul         ,2015,0
410120,Antonina,PR,Sul         ,2015,33
410240,Bandeirantes,PR,Sul         ,2015,60
410304,Boa Ventura de São Roque,PR,Sul         ,2015,50
410590,Colorado,PR,Sul         ,2015,0
411960,Pitanga,PR,Sul         ,2015,17
412788,Tunas do Paraná,PR,Sul         ,2015,28
410655,Corumbataí do Sul,PR,Sul         ,2015,26
410650,Coronel Vivida,PR,Sul         ,2015,20
411970,Planaltina do Paraná,PR,Sul         ,2015,16
411980,Planalto,PR,Sul         ,2015,30
411990,Ponta Grossa,PR,Sul         ,2015,39
410645,Coronel Domingos Soares,PR,Sul         ,2015,20
411995,Pontal do Paraná,PR,Sul         ,2015,33
410740,Enéas Marques,PR,Sul         ,2015,34
410750,Engenheiro Beltrão,PR,Sul         ,2015,24
410752,Esperança Nova,PR,Sul         ,2015,9
410754,Espigão Alto do Iguaçu,PR,Sul         ,2015,20
410755,Farol,PR,Sul         ,2015,23
410760,Faxinal,PR,Sul         ,2015,27
410765,Fazenda Rio Grande,PR,Sul         ,2015,24
410770,Fênix,PR,Sul         ,2015,13
410773,Fernandes Pinheiro,PR,Sul         ,2015,16
410775,Figueira,PR,Sul         ,2015,33
410780,Floraí,PR,Sul         ,2015,20
410785,Flor da Serra do Sul,PR,Sul         ,2015,17
410790,Floresta,PR,Sul         ,2015,23
410800,Florestópolis,PR,Sul         ,2015,26
410820,Formosa do Oeste,PR,Sul         ,2015,23
410830,Foz do Iguaçu,PR,Sul         ,2015,36
410845,Foz do Jordão,PR,Sul         ,2015,11
410832,Francisco Alves,PR,Sul         ,2015,14
410840,Francisco Beltrão,PR,Sul         ,2015,27
410850,General Carneiro,PR,Sul         ,2015,25
410855,Godoy Moreira,PR,Sul         ,2015,37
410860,Goioerê,PR,Sul         ,2015,25
410865,Goioxim,PR,Sul         ,2015,25
410870,Grandes Rios,PR,Sul         ,2015,33
410880,Guaíra,PR,Sul         ,2015,30
410890,Guairaçá,PR,Sul         ,2015,10
410895,Guamiranga,PR,Sul         ,2015,25
410900,Guapirama,PR,Sul         ,2015,28
410910,Guaporema,PR,Sul         ,2015,21
410920,Guaraci,PR,Sul         ,2015,17
410930,Guaraniaçu,PR,Sul         ,2015,29
410940,Guarapuava,PR,Sul         ,2015,20
410950,Guaraqueçaba,PR,Sul         ,2015,24
410960,Guaratuba,PR,Sul         ,2015,38
410965,Honório Serpa,PR,Sul         ,2015,29
410970,Ibaiti,PR,Sul         ,2015,38
410975,Ibema,PR,Sul         ,2015,20
410990,Icaraíma,PR,Sul         ,2015,16
411005,Iguatu,PR,Sul         ,2015,30
411007,Imbaú,PR,Sul         ,2015,26
411010,Imbituva,PR,Sul         ,2015,36
411020,Inácio Martins,PR,Sul         ,2015,25
411030,Inajá,PR,Sul         ,2015,19
411040,Indianópolis,PR,Sul         ,2015,13
411050,Ipiranga,PR,Sul         ,2015,41
411060,Iporã,PR,Sul         ,2015,17
411065,Iracema do Oeste,PR,Sul         ,2015,24
411070,Irati,PR,Sul         ,2015,34
411080,Iretama,PR,Sul         ,2015,23
411090,Itaguajé,PR,Sul         ,2015,23
411095,Itaipulândia,PR,Sul         ,2015,27
411110,Itambé,PR,Sul         ,2015,31
411120,Itapejara D Oeste,PR,Sul         ,2015,16
411125,Itaperuçu,PR,Sul         ,2015,54
411130,Itaúna do Sul,PR,Sul         ,2015,22
411140,Ivaí,PR,Sul         ,2015,40
411150,Ivaiporã,PR,Sul         ,2015,22
411155,Ivaté,PR,Sul         ,2015,16
411160,Ivatuba,PR,Sul         ,2015,33
411170,Jaboti,PR,Sul         ,2015,48
411180,Jacarezinho,PR,Sul         ,2015,39
411210,Jandaia do Sul,PR,Sul         ,2015,30
411220,Janiópolis,PR,Sul         ,2015,21
411230,Japira,PR,Sul         ,2015,29
410020,Adrianópolis,PR,Sul         ,2015,15
410030,Agudos do Sul,PR,Sul         ,2015,23
410040,Almirante Tamandaré,PR,Sul         ,2015,46
410045,Altamira do Paraná,PR,Sul         ,2015,24
410050,Altônia,PR,Sul         ,2015,14
412862,Alto Paraíso,PR,Sul         ,2015,13
410060,Alto Paraná,PR,Sul         ,2015,24
410070,Alto Piquiri,PR,Sul         ,2015,18
410090,Amaporã,PR,Sul         ,2015,15
410100,Ampére,PR,Sul         ,2015,14
410105,Anahy,PR,Sul         ,2015,35
410130,Antônio Olinto,PR,Sul         ,2015,29
410140,Apucarana,PR,Sul         ,2015,34
410150,Arapongas,PR,Sul         ,2015,29
410160,Arapoti,PR,Sul         ,2015,29
410165,Arapuã,PR,Sul         ,2015,25
412785,Três Barras do Paraná,PR,Sul         ,2015,14
410640,Cornélio Procópio,PR,Sul         ,2015,41
412780,Tomazina,PR,Sul         ,2015,20
410630,Corbélia,PR,Sul         ,2015,26
412000,Porecatu,PR,Sul         ,2015,54
412010,Porto Amazonas,PR,Sul         ,2015,51
412020,Porto Rico,PR,Sul         ,2015,16
412030,Porto Vitória,PR,Sul         ,2015,26
412770,Toledo,PR,Sul         ,2015,24
412760,Tijucas do Sul,PR,Sul         ,2015,33
412035,Pranchita,PR,Sul         ,2015,36
410620,Contenda,PR,Sul         ,2015,34
412750,Tibagi,PR,Sul         ,2015,22
410610,Conselheiro Mairinck,PR,Sul         ,2015,29
410600,Congonhinhas,PR,Sul         ,2015,23
412050,Primeiro de Maio,PR,Sul         ,2015,36
412740,Terra Roxa,PR,Sul         ,2015,25
412060,Prudentópolis,PR,Sul         ,2015,44
412065,Quarto Centenário,PR,Sul         ,2015,13
412720,Terra Boa,PR,Sul         ,2015,14
412070,Quatiguá,PR,Sul         ,2015,35
410275,Bela Vista da Caroba,PR,Sul         ,2015,21
412080,Quatro Barras,PR,Sul         ,2015,42
410580,Colombo,PR,Sul         ,2015,53
412710,Telêmaco Borba,PR,Sul         ,2015,23
410570,Clevelândia,PR,Sul         ,2015,25
410560,Cidade Gaúcha,PR,Sul         ,2015,18
410550,Cianorte,PR,Sul         ,2015,17
410540,Chopinzinho,PR,Sul         ,2015,25
411790,Palotina,PR,Sul         ,2015,28
412855,Vera Cruz do Oeste,PR,Sul         ,2015,33
411800,Paraíso do Norte,PR,Sul         ,2015,15
411810,Paranacity,PR,Sul         ,2015,13
410250,Barbosa Ferraz,PR,Sul         ,2015,28
410270,Barra do Jacaré,PR,Sul         ,2015,30
412853,Ventania,PR,Sul         ,2015,18
410730,Doutor Camargo,PR,Sul         ,2015,28
411840,Paranavaí,PR,Sul         ,2015,18
411850,Pato Branco,PR,Sul         ,2015,20
410725,Douradina,PR,Sul         ,2015,16
411860,Paula Freitas,PR,Sul         ,2015,33
412840,Uraí,PR,Sul         ,2015,39
411870,Paulo Frontin,PR,Sul         ,2015,10
410720,Dois Vizinhos,PR,Sul         ,2015,14
412830,Uniflor,PR,Sul         ,2015,12
411885,Perobal,PR,Sul         ,2015,8
410712,Diamante do Sul,PR,Sul         ,2015,13
410710,Diamante do Norte,PR,Sul         ,2015,19
412820,União da Vitória,PR,Sul         ,2015,22
411890,Pérola,PR,Sul         ,2015,11
411900,Pérola D Oeste,PR,Sul         ,2015,37
411910,Piên,PR,Sul         ,2015,23
411915,Pinhais,PR,Sul         ,2015,44
410715,Diamante D Oeste,PR,Sul         ,2015,53
411920,Pinhalão,PR,Sul         ,2015,27
410700,Curiúva,PR,Sul         ,2015,18
412810,Umuarama,PR,Sul         ,2015,19
410690,Curitiba,PR,Sul         ,2015,39
411925,Pinhal de São Bento,PR,Sul         ,2015,25
410685,Cruzmaltina,PR,Sul         ,2015,30
411930,Pinhão,PR,Sul         ,2015,13
412800,Ubiratã,PR,Sul         ,2015,21
410680,Cruz Machado,PR,Sul         ,2015,33
411940,Piraí do Sul,PR,Sul         ,2015,27
410670,Cruzeiro do Sul,PR,Sul         ,2015,26
412796,Turvo,PR,Sul         ,2015,14
410660,Cruzeiro do Oeste,PR,Sul         ,2015,12
411950,Piraquara,PR,Sul         ,2015,46
410657,Cruzeiro do Iguaçu,PR,Sul         ,2015,26
412790,Tuneiras do Oeste,PR,Sul         ,2015,20
411705,Nova Laranjeiras,PR,Sul         ,2015,20
411710,Nova Londrina,PR,Sul         ,2015,25
412410,Santo Antônio da Platina,PR,Sul         ,2015,33
411720,Nova Olímpia,PR,Sul         ,2015,20
412420,Santo Antônio do Caiuá,PR,Sul         ,2015,16
410170,Araruna,PR,Sul         ,2015,14
411725,Nova Prata do Iguaçu,PR,Sul         ,2015,27
410180,Araucária,PR,Sul         ,2015,39
410185,Ariranha do Ivaí,PR,Sul         ,2015,16
412440,Santo Antônio do Sudoeste,PR,Sul         ,2015,27
410190,Assaí,PR,Sul         ,2015,41
411722,Nova Santa Rosa,PR,Sul         ,2015,22
411727,Nova Tebas,PR,Sul         ,2015,21
412450,Santo Inácio,PR,Sul         ,2015,29
411729,Novo Itacolomi,PR,Sul         ,2015,24
412460,São Carlos do Ivaí,PR,Sul         ,2015,21
411730,Ortigueira,PR,Sul         ,2015,28
411740,Ourizona,PR,Sul         ,2015,28
410200,Assis Chateaubriand,PR,Sul         ,2015,23
411745,Ouro Verde do Oeste,PR,Sul         ,2015,32
410210,Astorga,PR,Sul         ,2015,24
412880,Xambrê,PR,Sul         ,2015,14
412850,Wenceslau Braz,PR,Sul         ,2015,30
412870,Vitorino,PR,Sul         ,2015,26
410220,Atalaia,PR,Sul         ,2015,15
411750,Paiçandu,PR,Sul         ,2015,25
412865,Virmond,PR,Sul         ,2015,24
411760,Palmas,PR,Sul         ,2015,26
411770,Palmeira,PR,Sul         ,2015,37
411780,Palmital,PR,Sul         ,2015,10
412860,Verê,PR,Sul         ,2015,17
410230,Balsa Nova,PR,Sul         ,2015,23
412090,Quedas do Iguaçu,PR,Sul         ,2015,18
412700,Teixeira Soares,PR,Sul         ,2015,25
412100,Querência do Norte,PR,Sul         ,2015,18
412690,Tapira,PR,Sul         ,2015,19
412110,Quinta do Sol,PR,Sul         ,2015,31
410530,Céu Azul,PR,Sul         ,2015,32
410520,Cerro Azul,PR,Sul         ,2015,33
410510,Centenário do Sul,PR,Sul         ,2015,28
412670,Tamboara,PR,Sul         ,2015,15
412667,Tamarana,PR,Sul         ,2015,31
412665,Sulina,PR,Sul         ,2015,26
412120,Quitandinha,PR,Sul         ,2015,29
412125,Ramilândia,PR,Sul         ,2015,32
410500,Catanduvas,PR,Sul         ,2015,21
410490,Castro,PR,Sul         ,2015,19
412130,Rancho Alegre,PR,Sul         ,2015,37
412660,Siqueira Campos,PR,Sul         ,2015,33
411250,Jardim Alegre,PR,Sul         ,2015,25
411275,Jesuítas,PR,Sul         ,2015,29
411280,Joaquim Távora,PR,Sul         ,2015,37
411290,Jundiaí do Sul,PR,Sul         ,2015,22
412135,Rancho Alegre D Oeste,PR,Sul         ,2015,12
412140,Realeza,PR,Sul         ,2015,26
411295,Juranda,PR,Sul         ,2015,11
412150,Rebouças,PR,Sul         ,2015,26
412160,Renascença,PR,Sul         ,2015,30
410480,Cascavel,PR,Sul         ,2015,34
410470,Carlópolis,PR,Sul         ,2015,25
412170,Reserva,PR,Sul         ,2015,19
412175,Reserva do Iguaçu,PR,Sul         ,2015,13
412635,Serranópolis do Iguaçu,PR,Sul         ,2015,38
411320,Lapa,PR,Sul         ,2015,29
411325,Laranjal,PR,Sul         ,2015,14
411330,Laranjeiras do Sul,PR,Sul         ,2015,21
412630,Sengés,PR,Sul         ,2015,19
412627,Saudade do Iguaçu,PR,Sul         ,2015,27
410465,Carambeí,PR,Sul         ,2015,21
411340,Leópolis,PR,Sul         ,2015,35
410460,Capitão Leônidas Marques,PR,Sul         ,2015,21
